timestamp_utc,arm,generator,concurrency,duration_s,ok,errors,rps,error_rate_pct,p50_ms,p99_ms,max_ms,meets_slo,nginx_version,yarp_version,http_versions,max_cached_connections,method,response_bytes,request_bytes,delay_ms,loss_percent,keepalive,proxy_rss_peak_bytes,proxy_cpu_avg_pct
2026-08-27T15:26:53.0500025Z,yarp-reverse-http1-plain-to-http3,dotnet-httpclient,64,8.006,170833,0,21336.9,0.0000,2.84,5.76,10.76,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:170833,,GET,56,0,0,0.00,1,157458432,49.57
2026-08-27T15:27:03.5135298Z,twp-reverse-http1-tls,dotnet-httpclient,8,8.001,137532,0,17188.4,0.0000,0.43,1.37,19.65,1,nginx version: nginx/1.31.4,,1.1:137532,,GET,56,0,0,0.00,1,84910080,51.01
2026-08-27T15:27:13.5314404Z,twp-reverse-http1-tls,dotnet-httpclient,16,8.001,161903,0,20234.2,0.0000,0.73,2.01,20.68,1,nginx version: nginx/1.31.4,,1.1:161903,,GET,56,0,0,0.00,1,94306304,50.39
2026-08-27T15:27:23.5535791Z,twp-reverse-http1-tls,dotnet-httpclient,32,8.002,175062,0,21876.7,0.0000,1.36,3.28,39.70,1,nginx version: nginx/1.31.4,,1.1:175062,,GET,56,0,0,0.00,1,99143680,50.12
2026-08-27T15:27:33.5802176Z,twp-reverse-http1-tls,dotnet-httpclient,64,8.005,182379,0,22784.4,0.0000,2.63,5.68,76.51,1,nginx version: nginx/1.31.4,,1.1:182379,,GET,56,0,0,0.00,1,108249088,49.65
2026-08-27T15:27:44.1517434Z,yarp-reverse-http1-tls,dotnet-httpclient,8,8.002,109688,0,13707.9,0.0000,0.50,1.58,20.58,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:109688,,GET,56,0,0,0.00,1,115679232,56.12
2026-08-27T15:27:54.1720415Z,yarp-reverse-http1-tls,dotnet-httpclient,16,8.005,145082,0,18123.1,0.0000,0.83,2.02,22.44,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:145082,,GET,56,0,0,0.00,1,120659968,51.55
2026-08-27T15:28:04.1909017Z,yarp-reverse-http1-tls,dotnet-httpclient,32,8.002,155191,0,19395.1,0.0000,1.56,3.36,41.72,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:155191,,GET,56,0,0,0.00,1,127664128,50.99
2026-08-27T15:28:14.2198355Z,yarp-reverse-http1-tls,dotnet-httpclient,64,8.004,165080,0,20625.3,0.0000,2.93,6.08,74.01,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:165080,,GET,56,0,0,0.00,1,147546112,51.11
2026-08-27T15:28:24.6356144Z,nginx-reverse-http1-tls,dotnet-httpclient,8,8.001,156146,0,19516.8,0.0000,0.35,1.66,13.98,1,nginx version: nginx/1.31.4,,1.1:156146,,GET,56,0,0,0.00,1,98074624,37.47
2026-08-27T15:28:34.6551049Z,nginx-reverse-http1-tls,dotnet-httpclient,16,8.003,184502,0,23054.6,0.0000,0.58,2.75,20.97,1,nginx version: nginx/1.31.4,,1.1:184502,,GET,56,0,0,0.00,1,98471936,40.14
2026-08-27T15:28:44.6780060Z,nginx-reverse-http1-tls,dotnet-httpclient,32,8.001,204640,0,25575.7,0.0000,1.07,3.95,44.98,1,nginx version: nginx/1.31.4,,1.1:204640,,GET,56,0,0,0.00,1,99201024,41.20
2026-08-27T15:28:54.7066105Z,nginx-reverse-http1-tls,dotnet-httpclient,64,8.006,223608,0,27929.5,0.0000,2.02,6.83,77.01,1,nginx version: nginx/1.31.4,,1.1:223608,,GET,56,0,0,0.00,1,101658624,41.55
2026-08-27T15:29:05.3449822Z,twp-reverse-http1-mitm,dotnet-httpclient,8,8.002,119353,0,14914.7,0.0000,0.48,1.57,14.17,1,nginx version: nginx/1.31.4,,1.1:119353,,GET,56,0,0,0.00,1,86388736,48.32
2026-08-27T15:29:15.3609647Z,twp-reverse-http1-mitm,dotnet-httpclient,16,8.001,140897,0,17610.5,0.0000,0.85,2.18,18.36,1,nginx version: nginx/1.31.4,,1.1:140897,,GET,56,0,0,0.00,1,94289920,49.40
2026-08-27T15:29:25.3789096Z,twp-reverse-http1-mitm,dotnet-httpclient,32,8.003,147457,0,18426.3,0.0000,1.62,3.79,33.00,1,nginx version: nginx/1.31.4,,1.1:147457,,GET,56,0,0,0.00,1,101941248,48.96
2026-08-27T15:29:35.4020538Z,twp-reverse-http1-mitm,dotnet-httpclient,64,8.004,155133,0,19381.1,0.0000,3.09,6.60,73.31,1,nginx version: nginx/1.31.4,,1.1:155133,,GET,56,0,0,0.00,1,112738304,48.28
2026-08-27T15:29:46.0865492Z,yarp-reverse-http1-tls-to-https,dotnet-httpclient,8,8.003,93625,0,11698.4,0.0000,0.59,1.88,16.52,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:93625,,GET,56,0,0,0.00,1,117465088,53.67
2026-08-27T15:29:56.1005348Z,yarp-reverse-http1-tls-to-https,dotnet-httpclient,16,8.001,122956,0,15366.8,0.0000,0.99,2.29,21.74,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:122956,,GET,56,0,0,0.00,1,119066624,50.71
2026-08-27T15:30:06.1171411Z,yarp-reverse-http1-tls-to-https,dotnet-httpclient,32,8.002,131984,0,16493.8,0.0000,1.84,3.86,41.65,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:131984,,GET,56,0,0,0.00,1,127455232,50.15
